NAA10,g1285,6
CDR1,g1286,6
PIK3C2A,g1287,6
SLIT3,g1288,6
CDC27,g1289,6
ROBO1,g1290,6
BCL2L2,g1291,6
PITX3,g1292,6
PTBP2,g1293,6
FAIM,g1294,6
CDK13,g1295,6
PTPRK,g1296,6
PRDM16,g1297,6
HCN2,g1298,6
HCN4,g1299,6
STK3,g1300,6
TAGLN2,g1301,6
FOXL2,g1302,6
NUP214,g1303,6
PTBP1,g1304,6
PPP2R2D,g1305,6
SGK1,g1306,6
FOXC1,g1307,6
GSTP1,g1308,6
GLI3,g1309,6
SRR,g1310,6
NLN,g1311,6
WT1,g1312,6
PIK3R3,g1313,6
ING5,g1314,6
TFAP2A,g1315,6
FHIT,g1316,6
SCAI,g1317,6
HOXB8,g1318,6
ZNRD1,g1319,6
GPNMB,g1320,6
KCNMA1,g1321,6
CDH5,g1322,6
POU3F2,g1323,6
ELOVL6,g1324,6
TCF12,g1325,6
RAB22A,g1326,6
AP1S2,g1327,6
SERINC3,g1328,6
M6PR,g1329,6
PDE3A,g1330,6
SSRP1,g1331,6
IGF2R,g1332,6
DDIT3,g1333,6
TXNIP,g1334,6
ITPR1,g1335,6
NUAK1,g1336,6
HMX1,g1337,6
MX1,g1338,6
TNRC6A,g1339,6
NT5E,g1340,6
AVEN,g1341,6
FOXD1,g1342,6
TUBB4B,g1343,6
NEUROD1,g1344,6
ABL1,g1345,6
ESR2,g1346,6
BCL11A,g1347,6
HSPA5,g1348,6
EYA2,g1349,6
IL21R,g1350,6
UBE3C,g1351,6
CBX3,g1352,6
CD99,g1353,6
NCAM1,g1354,6
TAB3,g1355,6
TET1,g1356,6
HCC,g1357,6
SKP2,g1358,6
KLF9,g1359,6
NEDD4L,g1360,6
RAB38,g1361,6
TRAF3IP2,g1362,6
PRRT2,g1363,6
NFE2L2,g1364,6
Becn1,g1365,6
BACH2,g1366,6
RYR3,g1367,6
NEFL,g1368,6
WNT5A,g1369,6
STAT6,g1370,6
SND1,g1371,6
CXCR6,g1372,6
FEN1,g1373,6
ACVR1B,g1374,6
MLEC,g1375,6
POLD1,g1376,6
DND1,g1377,6
FURIN,g1378,6
ZNF217,g1379,6
ST7L,g1380,6
H2AFX,g1381,6
EIF2S3,g1382,6
DEDD,g1383,6
STX16,g1384,6
DHFRP1,g1385,6
CORO1A,g1386,6
PCNA,g1387,6
PTPRF,g1388,6
ARHGAP19,g1389,6
S100A8,g1390,6
INSIG1,g1391,6
CYP11B2,g1392,6
REG4,g1393,6
MEN1,g1394,6
LDHB,g1395,6
JPH2,g1396,6
DYRK2,g1397,6
MAP3K9,g1398,6
HMOX1,g1399,6
PSAP,g1400,6
AGPAT2,g1401,6
TACC3,g1402,6
IFNR,g1403,6
NCAN,g1404,6
COPS5,g1405,6
PRKCH,g1406,6
TMEM92,g1407,6
GATA3,g1408,6
MAPK7,g1409,6
PRDX6,g1410,6
TRIM11,g1411,6
ABCB9,g1412,6
BCAR1,g1413,6
MT1M,g1414,6
TNK2,g1415,6
FGF11,g1416,6
SOCS4,g1417,6
PGRMC1,g1418,6
SNX6,g1419,6
PBX3,g1420,6
CCL2,g1421,6
SLC31A1,g1422,6
RSU1,g1423,6
STAG2,g1424,6
BMPR1B,g1425,6
VDR,g1426,6
BMF,g1427,6
CYP24A1,g1428,6
IRF4,g1429,6
GRIN2A,g1430,6
CGN,g1431,6
LACTB,g1432,6
PPP1CA,g1433,6
PRKRA,g1434,6
RPS6KA1,g1435,6
BCL3,g1436,6
TBC1D1,g1437,6
DGAT1,g1438,6
STARD13,g1439,6
ABTB1,g1440,6
EPO,g1441,6
NES,g1442,6
CEBPA,g1443,6
PCTP,g1444,6
LIPA,g1445,6
GSS,g1446,6
IKZF2,g1447,6
IKZF3,g1448,6
IKZF4,g1449,6
ICAM2,g1450,6
VPS4B,g1451,6
ENPEP,g1452,6
CSNK2A1,g1453,6
MEGF9,g1454,6
MAN1B1,g1455,6
EPOR,g1456,6
AHRR,g1457,6
SCNN1A,g1458,6
DUSP6,g1459,6
TET2,g1460,6
SEMA4C,g1461,6
SPHK1,g1462,6
MMP26,g1463,6
MAP3K11,g1464,6
SFRP5,g1465,6
Fas,g1466,6
APLN,g1467,6
PIK3CB,g1468,6
NEU1,g1469,6
ALOX5,g1470,6
PHF8,g1471,6
KLC2,g1472,6
FES,g1473,6
SUV39H1,g1474,6
PTH1R,g1475,6
HOTTIP,g1476,6
DRAM2,g1477,6
RBMXL1,g1478,6
CBX7,g1479,6
FOXO4,g1480,6
SIRT3,g1481,6
PTTG1,g1482,6
PVT1,g1483,6
PAK5,g1484,6
PPM1B,g1485,6
RELA,g1486,6
MAP3K2,g1487,6
TFCP2,g1488,6
CCNT1,g1489,6
NNAT,g1490,6
FSTL1,g1491,6
BIRC7,g1492,6
PBX1,g1493,6
CPEB2,g1494,6
OSBPL2,g1495,6
HIPK1,g1496,6
RFFL,g1497,6
OSBPL8,g1498,6
PCGF5,g1499,6
NR1H4,g1500,6
SOCS5,g1501,6
MAPK8,g1502,6
MAP2K4,g1503,6
CCL8,g1504,6
CD69,g1505,6
MYCBP2,g1506,6
LASP1,g1507,6
IKZF1,g1508,6
KLK10,g1509,6
KLK6,g1510,6
MYH9,g1511,6
ELF4,g1512,6
CCL7,g1513,6
POSTN,g1514,6
CDK2,g1515,6
ID2,g1516,6
GPRC5A,g1517,6
SFRP4,g1518,6
DVL1,g1519,6
CACNA1C,g1520,6
CDC6,g1521,6
SERBP1,g1522,6
GDAP1,g1523,6
ARL4C,g1524,6
NOS2,g1525,6
CHD1,g1526,6
CKS2,g1527,6
BAG4,g1528,6
ACVR1,g1529,6
AMACR,g1530,6
RCBTB1,g1531,6
ZCCHC11,g1532,6
PTPN13,g1533,6
TDG,g1534,6
PHB,g1535,6
LOXL2,g1536,6
DUSP4,g1537,6
DUSP5,g1538,6
PRDX3,g1539,6
PLOD2,g1540,6
ST3GAL6,g1541,6
TRPC6,g1542,6
HOXA5,g1543,6
LARP1,g1544,6
EPHA2,g1545,6
GATA4,g1546,6
CHORDC1,g1547,6
NR2C2,g1548,6
USP9X,g1549,6
KPNA2,g1550,6
MIEN1,g1551,6
ULK2,g1552,6
TRAF5,g1553,6
PDE4A,g1554,6
FH,g1555,6
CXCL2,g1556,6
NKD1,g1557,6
SYK,g1558,6
LAMP1,g1559,6
PTMA,g1560,6
CAND1,g1561,6
HAND2,g1562,6
TMSB4X,g1563,6
KCNJ2,g1564,6
XPO6,g1565,6
POGK,g1566,6
KCNE1,g1567,6
G6PD,g1568,6
ATP6V1B2,g1569,6
LARP4,g1570,6
CNN3,g1571,6
PNP,g1572,6
HSPD1,g1573,6
CALM3,g1574,6
PPP2R5A,g1575,6
PAX3,g1576,6
SLC8A1,g1577,6
FABP3,g1578,6
PGD,g1579,6
TKT,g1580,6
TH,g1581,6
API5,g1582,6
ASPH,g1583,6
ND1,g1584,6
COX1,g1585,6
FRS2,g1586,6
FZD7,g1587,6
TNKS2,g1588,6
CCL4,g1589,6
TBCCD1,g1590,6
MBD1,g1591,6
WNT7A,g1592,6
ATG14,g1593,6
ELN,g1594,6
Bace1,g1595,6
KIAA0100,g1596,6
GRIA2,g1597,6
VSNL1,g1598,6
TCL1A,g1599,6
RNF2,g1600,6
ADCY9,g1601,6
SIX2,g1602,6
RASSF1,g1603,6
KPNA4,g1604,6
ACHE,g1605,6
NR4A1,g1606,6
FOXQ1,g1607,6
RAB34,g1608,6
AP3B1,g1609,6
CCNG1,g1610,6
SRF,g1611,6
XRN2,g1612,6
CHMP2B,g1613,6
KLF17,g1614,6
PRTG,g1615,6
ACAT1,g1616,6
DRD2,g1617,6
MIRLET7D,g1618,6
MTHFD1,g1619,6
CUL4A,g1620,6
SOX7,g1621,6
foxg1a,g1622,6
CYP4Z1,g1623,6
TM4SF1,g1624,6
CAMKK2,g1625,6
PRKAA1,g1626,6
TNFAIP8,g1627,6
GALNT4,g1628,6
STAU1,g1629,6
DYRK1B,g1630,6
ZC3H12A,g1631,6
RAP2A,g1632,6
LAMB3,g1633,6
VOPP1,g1634,6
SOST,g1635,6
SFRP2,g1636,6
DKK2,g1637,6
TOB1,g1638,6
GLI2,g1639,6
SH3GL1,g1640,6
POU2F2,g1641,6
G6PC,g1642,6
RORA,g1643,6
GADD45A,g1644,6
WIF1,g1645,6
FOXP3,g1646,6
SELE,g1647,6
CASR,g1648,6
MPRIP,g1649,6
RDX,g1650,6
FZD3,g1651,6
DMD,g1652,6
DACT3,g1653,6
STK40,g1654,6
CREG1,g1655,6
RAB27A,g1656,6
TBXA2R,g1657,6
EMSY,g1658,6
ARID1A,g1659,6
RHOBTB1,g1660,6
XRCC5,g1661,6
C1QTNF9,g1662,6
SGPP2,g1663,6
IL25,g1664,6
SPRED2,g1665,6
SPRY3,g1666,6
SPRY4,g1667,6
GNA13,g1668,6
SLC1A2,g1669,6
RAB11FIP1,g1670,6
STK11,g1671,6
CERS2,g1672,6
RPS6KA4,g1673,6
ANG,g1674,6
MMP3,g1675,6
FOXA1,g1676,6
TNC,g1677,6
MERTK,g1678,6
PTPRN2,g1679,6
TFF2,g1680,6
LRG1,g1681,6
FOXA2,g1682,6
ID4,g1683,6
EPN2,g1684,6
FMNL3,g1685,6
FMN2,g1686,6
DAAM2,g1687,6
SIAH2,g1688,6
GRM4,g1689,6
TCEAL9,g1690,6
CYP7A1,g1691,6
GYS1,g1692,6
ANK2,g1693,6
NFATC2IP,g1694,6
ENTPD4,g1695,6
ANXA11,g1696,6
ALDOA,g1697,6
RAB6B,g1698,6
UBAP2,g1699,6
TBX19,g1700,6
AACS,g1701,6
ATP1A2,g1702,6
MAPK11,g1703,6
FUNDC2,g1704,6
TPD52L2,g1705,6
GALNT10,g1706,6
G6PC3,g1707,6
AP3M2,g1708,6
SLC7A1,g1709,6
FOXJ3,g1710,6
SLC7A11,g1711,6
TRIB1,g1712,6
NUMBL,g1713,6
DSTYK,g1714,6
FAM117B,g1715,6
PRKAB1,g1716,6
PTPN1,g1717,6
NT5C3A,g1718,6
P4HA1,g1719,6
ZNF395,g1720,6
CLIC4,g1721,6
CTDNEP1,g1722,6
LPIN1,g1723,6
PEG10,g1724,6
VEGFC,g1725,6
PROX1,g1726,6
ZNF763,g1727,6
HIPK2,g1728,6
RALA,g1729,6
PTPN11,g1730,6
PTPN22,g1731,6
KLF6,g1732,6
RASSF6,g1733,6
DDX3X,g1734,6
PGR,g1735,6
COL16A1,g1736,6
ABCG2,g1737,6
AHR,g1738,6
RGS16,g1739,6
TUSC3,g1740,6
GPD1L,g1741,6
INPP4B,g1742,6
PRKN,g1743,6
TMEM88,g1744,6
EYA3,g1745,6
CNTFR,g1746,6
IKBKG,g1747,6
KDM1A,g1748,6
HBEGF,g1749,6
PTPN12,g1750,6
TLN2,g1751,6
RBX1,g1752,6
BMP1,g1753,6
ITSN1,g1754,6
MAPK3,g1755,6
FAM160B2,g1756,6
CKB,g1757,6
MEIS2,g1758,6
SPDEF,g1759,6
BIRC2,g1760,6
EDEM1,g1761,6
FZD1,g1762,6
RAB40B,g1763,6
SERP1,g1764,6
MAP1LC3B,g1765,6
ALPL,g1766,6
NTRK2,g1767,6
USP47,g1768,6
ANKRD13A,g1769,6
TMPRSS3,g1770,6
TRPM3,g1771,6
IGFBP2,g1772,6
DVL3,g1773,6
DLX5,g1774,6
PRKCZ,g1775,6
OSCP1,g1776,6
SP2,g1777,6
STARD10,g1778,6
TP53INP2,g1779,6
DYRK1A,g1780,6
DCX,g1781,6
RELN,g1782,6
NEK2,g1783,6
ADORA2B,g1784,6
CSF1,g1785,6
SUZ12,g1786,6
SREBF1,g1787,6
SREBF2,g1788,6
ABCG1,g1789,6
RXRA,g1790,6
PDK1,g1791,6
ISL1,g1792,6
EPHB2,g1793,6
EPHB1,g1794,6
NECTIN4,g1795,6
CYP2C9,g1796,6
PFKL,g1797,6
SPTAN1,g1798,6
LGALS3,g1799,6
SMARCA2,g1800,6
TMEM54,g1801,6
SULT1E1,g1802,6
ERN1,g1803,6
APOE,g1804,6
DNAJA4,g1805,6
LIN7A,g1806,6
CTSC,g1807,6
RND1,g1808,6
NECTIN1,g1809,6
DRAM1,g1810,6
FZD4,g1811,6
WNT2,g1812,6
PDE4D,g1813,6
CLTC,g1814,6
RAB21,g1815,6
SLC27A1,g1816,6
CASZ1,g1817,6
IL1RAPL1,g1818,6
CYTB,g1819,6
ATXN1,g1820,6
PPP2R5E,g1821,6
GCM1,g1822,6
MTUS1,g1823,6
PITX1,g1824,6
GMNN,g1825,6
NEAT1,g1826,6
KDM6B,g1827,6
SNCA,g1828,6
PSME3,g1829,6
HELLS,g1830,6
SLC7A5,g1831,6
PTK2,g1832,6
KMT5A,g1833,6
SMARCD1,g1834,6
XRCC2,g1835,6
VDAC1,g1836,6
REL,g1837,6
ILF2,g1838,6
UBE2A,g1839,6
RNF183,g1840,6
PRKDC,g1841,6
CCDC88A,g1842,6
DNPEP,g1843,6
OSTM1,g1844,6
ALDH1A1,g1845,6
2024-9-2 0:00,g1846,6
HDAC7,g1847,6
ADA,g1848,6
MMD,g1849,6
SNORD12C,g1850,6
GALC,g1851,6
GALNT16,g1852,6
HMGN5,g1853,6
FGFRL1,g1854,6
TLE3,g1855,6
AMOT,g1856,6
KCNN4,g1857,6
Reck,g1858,6
MACC1,g1859,6
PIK3C2B,g1860,6
RCOR1,g1861,6
LAMTOR5,g1862,6
MAPT,g1863,6
VEZT,g1864,6
MAZ,g1865,6
PABPC1,g1866,6
GIT1,g1867,6
GABRA3,g1868,6
GABBR2,g1869,6
MUC2,g1870,6
TJP1,g1871,6
PRPF4B,g1872,6
TGFB3,g1873,6
CTNNBIP1,g1874,6
COL5A3,g1875,6
SFPQ,g1876,6
DNAJB11,g1877,6
MMP15,g1878,6
MMP24,g1879,6
FGG,g1880,6
FGA,g1881,6
FGB,g1882,6
ADAM12,g1883,6
NASP,g1884,6
PPP1R13B,g1885,6
RAX,g1886,6
TBX21,g1887,6
SNAI3,g1888,6
PER1,g1889,6
ITGA6,g1890,6
PDGFC,g1891,6
PDGFB,g1892,6
PDGFA,g1893,6
LOXL4,g1894,6
ANGPTL4,g1895,6
AQP4,g1896,6
KIF1B,g1897,6
PPIC,g1898,6
KDM2A,g1899,6
HMGCR,g1900,6
PATZ1,g1901,6
MYBL2,g1902,6
SPRR2C,g1903,6
S100A9,g1904,6
KRT5,g1905,6
ANXA1,g1906,6
HOXA7,g1907,6
HOXD8,g1908,6
HOXC8,g1909,6
NTN4,g1910,6
NFKBIA,g1911,6
TYMS,g1912,6
LSP1,g1913,6
MAMDC2,g1914,6
ELOVL1,g1915,6
CD9,g1916,6
FGF1,g1917,6
MCM3,g1918,6
PSMA3,g1919,6
HIF3A,g1920,6
SLC22A3,g1921,6
WNT16,g1922,6
VAV3,g1923,6
AP2M1,g1924,6
EYA4,g1925,6
EDNRA,g1926,6
DIO1,g1927,6
PTX3,g1928,6
TPD52,g1929,6
SERPINF2,g1930,6
GPC5,g1931,6
FOXN3,g1932,6
PTPRT,g1933,6
SIGLEC8,g1934,6
KDM1B,g1935,6
GRB2,g1936,6
PRODH,g1937,6
GNG13,g1938,6
DR1,g1939,6
BTG3,g1940,6
ARFGEF1,g1941,6
ADAM19,g1942,6
DPYD,g1943,6
PDCD2,g1944,6
AURKA,g1945,6
CCP110,g1946,6
UTRN,g1947,6
TAC1,g1948,6
ACTL6A,g1949,6
GPD2,g1950,6
TBX3,g1951,6
OTX2,g1952,6
SOD1,g1953,6
MAGI2,g1954,6
PUM2,g1955,6
ZDHHC9,g1956,6
GOLPH3,g1957,6
ABRA,g1958,6
GCLC,g1959,6
GCLM,g1960,6
ATR,g1961,6
ARC,g1962,6
NFATC3,g1963,6
MZB1,g1964,6
CAMK4,g1965,6
ALOX12,g1966,6
CASP14,g1967,6
AQP3,g1968,6
STIM1,g1969,6
ABCG4,g1970,6
TG,g1971,6
PLAC8,g1972,6
SLC9A1,g1973,6
NPC1,g1974,6
ABCB11,g1975,6
CROT,g1976,6
NFYC,g1977,6
PIM3,g1978,6
PTHLH,g1979,6
CDK16,g1980,6
HADHB,g1981,6
EN2,g1982,6
ACTB,g1983,6
CPT1A,g1984,6
OSBPL6,g1985,6
ROS1,g1986,6
HSPA8,g1987,6
PRKCB,g1988,6
NR5A2,g1989,6
FAM162A,g1990,6
RHOT1,g1991,6
ZHX2,g1992,6
ACTC1,g1993,6
ADGRL4,g1994,6
NR3C2,g1995,6
HTR1A,g1996,6
KLF8,g1997,6
DAPK2,g1998,6
CEBPD,g1999,6
PPM1E,g2000,6
RBAK,g2001,6
CD8A,g2002,6
HOXA9,g2003,6
ETS2,g2004,6
SLC16A1,g2005,6
TTK,g2006,6
SRSF11,g2007,6
AMFR,g2008,6
EID1,g2009,6
BLCAP,g2010,6
RARA,g2011,6
S100A1,g2012,6
ADGRA2,g2013,6
RMND5A,g2014,6
TWIST2,g2015,6
LCN2,g2016,6
FERMT2,g2017,6
KDM5C,g2018,6
CYTOR,g2019,6
KDM4B,g2020,6
SLC6A3,g2021,6
SLC25A5,g2022,6
MCM5,g2023,6
CNR2,g2024,6
PPP2R5C,g2025,6
LZTS1,g2026,6
MID1,g2027,6
MTCH2,g2028,6
EVI5,g2029,6
THBS2,g2030,6
NCOA1,g2031,6
STOML2,g2032,6
HNRNPA2B1,g2033,6
PUM1,g2034,6
CCNG2,g2035,6
IFIT2,g2036,6
HNRNPA1,g2037,6
MAF,g2038,6
ZBTB2,g2039,6
GPC1,g2040,6
PTGER2,g2041,6
FGF21,g2042,6
MTHFR,g2043,6
PPM1F,g2044,6
EMP3,g2045,6
FGF5,g2046,6
ITGA7,g2047,6
GREM2,g2048,6
TNRC6B,g2049,6
ALDH1A3,g2050,6
TNFSF13B,g2051,6
TRAF3,g2052,6
RGS17,g2053,6
REV3L,g2054,6
IRF1,g2055,6
PICSAR,g2056,6
APOA5,g2057,6
PPARGC1A,g2058,6
STC2,g2059,6
S100PBP,g2060,6
HECW2,g2061,6
PTP4A1,g2062,6
PPIB,g2063,6
HDAC8,g2064,6
UGT2B7,g2065,6
PBK,g2066,6
WISP2,g2067,6
POU2F1,g2068,6
RRAS,g2069,6
CAPN6,g2070,6
CRIP2,g2071,6
XIST,g2072,6
MFAP4,g2073,6
PKP4,g2074,6
TSEN15,g2075,6
IFI27,g2076,6
TLE1,g2077,6
HUWE1,g2078,6
IQGAP1,g2079,6
YWHAG,g2080,6
CAMTA1,g2081,6
AGO3,g2082,6
FMR1,g2083,6
BDKRB2,g2084,6
ABCC5,g2085,6
PDPK1,g2086,6
MCRS1,g2087,6
FNDC3A,g2088,6
PROP1,g2089,6
SLCO1B1,g2090,6
TRIM24,g2091,6
NOVA1,g2092,6
PARD6A,g2093,6
SLC34A2,g2094,6
RBFOX2,g2095,6
GNAI1,g2096,6
ZNF24,g2097,6
FABP4,g2098,6
NFATC2,g2099,6
PLPP3,g2100,6
BIN3,g2101,6
PPP1R13L,g2102,6
TNFAIP2,g2103,6
CD226,g2104,6
TRAF2,g2105,6
UBA7,g2106,6
RAB18,g2107,6
SPAG5,g2108,6
MMP8,g2109,6
FBXO32,g2110,6
ING1,g2111,6
FOXG1,g2112,6
FOXE1,g2113,6
DEK,g2114,6
HIST1H3D,g2115,6
HIST1H2AD,g2116,6
BRD7,g2117,6
HECTD3,g2118,6
IDO1,g2119,6
RAB1B,g2120,6
PADI2,g2121,6
HTR3E,g2122,6
PRDX1,g2123,6
FUT4,g2124,6
TNS1,g2125,6
ABCB5,g2126,6
CASP9,g2127,6
TEAD4,g2128,6
CALN1,g2129,6
NOMO1,g2130,6
REPS2,g2131,6
ATP8A2,g2132,6
GPR55,g2133,6
DDB2,g2134,6
HDAC6,g2135,6
TRIM68,g2136,6
HPSE,g2137,6
MRGPRF,g2138,6
GPC3,g2139,6
RAP1A,g2140,6
MZF1,g2141,6
SEC24D,g2142,6
PSMD10,g2143,6
CLDN18,g2144,6
EEF2K,g2145,6
A1BG,g2146,6
PTP4A3,g2147,6
RNF43,g2148,6
CDC40,g2149,6
MAP3K8,g2150,6
TP53RK,g2151,6
ECHS1,g2152,6
MCAM,g2153,6
ARHGAP26,g2154,6
TSPAN1,g2155,6
MPPED2,g2156,6
KDM2B,g2157,6
VASP,g2158,6
RAB10,g2159,6
CYC1,g2160,6
ING4,g2161,6
KCNQ5,g2162,6
MARK2,g2163,6
FOXP2,g2164,6
FZD5,g2165,6
NSMF,g2166,6
INPP4A,g2167,6
INPP5J,g2168,6
AATK,g2169,6
SMARCC1,g2170,6
XBP1,g2171,6
PLD2,g2172,6
GAPDH,g2173,6
CTBP1,g2174,6
APOB,g2175,6
ZBTB11,g2176,6
TRIM13,g2177,6
AMD1,g2178,6
IFITM5,g2179,6
IRF7,g2180,6
ERCC2,g2181,6
CAMK2G,g2182,6
P2RX5,g2183,6
T,g2184,6
CXCL5,g2185,6
RGS2,g2186,6
ATF4,g2187,6
PPP2R1B,g2188,6
SULT1A1,g2189,6
ST3GAL1,g2190,6
APOC3,g2191,6
IGBP1,g2192,6
MYOD1,g2193,6
EYA1,g2194,6
BUB1,g2195,6
ANGPTL1,g2196,6
USP28,g2197,6
ERCC8,g2198,6
NOD1,g2199,6
SETD8P1,g2200,6
CAV2,g2201,6
ZHX1,g2202,6
CDK7,g2203,6
COMMD1,g2204,6
SLC7A6,g2205,6
TMEM2,g2206,6
POU4F2,g2207,6
PLXNB1,g2208,6
QKI,g2209,6
SRGAP2,g2210,6
ASF1B,g2211,6
LTF,g2212,6
RAB15,g2213,6
POR,g2214,6
GSR,g2215,6
ALPK2,g2216,6
PAPPA,g2217,6
SEMA4D,g2218,6
CPD,g2219,6
FRAT1,g2220,6
NCOR1,g2221,6
EED,g2222,6
ATP5B,g2223,6
PTGER4,g2224,6
SNHG1,g2225,6
GRSF1,g2226,6
MEOX2,g2227,6
IFITM1,g2228,6
SLAIN1,g2229,6
Acvr1,g2230,6
IL18,g2231,6
CMPK1,g2232,6
NKD2,g2233,6
CCDC6,g2234,6
RPS6KA5,g2235,6
CCKBR,g2236,6
PBXIP1,g2237,6
CDC25B,g2238,6
MAP3K4,g2239,6
WNT10B,g2240,6
VAV2,g2241,6
ERRFI1,g2242,6
USP4,g2243,6
INO80,g2244,6
HSP90AA1,g2245,6
TGFA,g2246,6
NKRF,g2247,6
SNIP1,g2248,6
PLCB4,g2249,6
STX12,g2250,6
SULF1,g2251,6
APOBEC3A,g2252,6
ID1,g2253,6
TBC1D9,g2254,6
ANO1,g2255,6
CD1C,g2256,6
PARD3,g2257,6
RASGRF1,g2258,6
EI24,g2259,6
MAT2A,g2260,6
NPAS4,g2261,6
NRIP1,g2262,6
CD38,g2263,6
ATP6AP2,g2264,6
MARCKSL1,g2265,6
ATP8A1,g2266,6
ZBTB10,g2267,6
MYT1,g2268,6
SP4,g2269,6
SP3,g2270,6
WDR77,g2271,6
PDS5B,g2272,6
SEMA6A,g2273,6
GATA2,g2274,6
SEMA7A,g2275,6
LAMP2,g2276,6
SLC6A8,g2277,6
PRKAA2,g2278,6
MRC1,g2279,6
TFPI,g2280,6
PINK1,g2281,6
SIGLEC1,g2282,6
TRIM27,g2283,6
ST14,g2284,6
CYP3A4,g2285,6
KHSRP,g2286,6
PAX7,g2287,6
CRISP2,g2288,6
NR2F2,g2289,6
PLK2,g2290,6
ROR1,g2291,6
CDH11,g2292,6
CX3CL1,g2293,6
SNX1,g2294,6
CELF2,g2295,6
TRPS1,g2296,6
CCNA1,g2297,6
LEFTY1,g2298,6
ATAD2,g2299,6
HSD17B1,g2300,6
PPA1,g2301,6
MKI67,g2302,6
PFKP,g2303,6
MICA,g2304,6
CD46,g2305,6
EIF4G1,g2306,6
DLG1,g2307,6
ZNF804A,g2308,6
CSE1L,g2309,6
GLIPR1,g2310,6
FUNDC1,g2311,6
FMNL2,g2312,6
SERPINA3,g2313,6
Nr1i3,g2314,6
MYO1C,g2315,6
MSI1,g2316,6
DCLK1,g2317,6
KDM7A,g2318,6
SLC15A1,g2319,6
DAB2IP,g2320,6
RAB23,g2321,6
SOD2,g2322,6
GPX2,g2323,6
TXNRD2,g2324,6
PPM1K,g2325,6
ECM1,g2326,6
SORL1,g2327,6
NFYB,g2328,6
SLC40A1,g2329,6
MAT1A,g2330,6
PBRM1,g2331,6
USP13,g2332,6
TTN,g2333,6
Adamts1,g2334,6
BMPR1A,g2335,6
DACH1,g2336,6
WNT9B,g2337,6
CREBBP,g2338,6
DVL2,g2339,6
WNT2B,g2340,6
ABCE1,g2341,6
MTA3,g2342,6
ATP7A,g2343,6
CCBE1,g2344,6
IFT88,g2345,6
ACVR1C,g2346,6
UGT2B15,g2347,6
UGT2B17,g2348,6
METTL3,g2349,6
BID,g2350,6
NR4A3,g2351,6
POMC,g2352,6
SLC39A8,g2353,6
EIF3A,g2354,6
ARNTL,g2355,6
PROS1,g2356,6
HNRNPA3,g2357,6
RAD23B,g2358,6
SYNCRIP,g2359,6
MCC,g2360,6
SLC26A3,g2361,6
MYH2,g2362,6
BRD4,g2363,6
CD82,g2364,6
SCO2,g2365,6
MYADM,g2366,6
CX3CR1,g2367,6
STAT5A,g2368,6
GEMIN4,g2369,6
CTBP2,g2370,6
BIRC6,g2371,6
TOMM20,g2372,6
MOAP1,g2373,6
CSNK2A2,g2374,6
CCNB1,g2375,6
FNDC1,g2376,6
TFRC,g2377,6
MYCBP,g2378,6
HTR2C,g2379,6
MAOA,g2380,6
ARPC5,g2381,6
PTMS,g2382,6
IRF5,g2383,6
RAB5B,g2384,6
LGALS1,g2385,6
BMP6,g2386,6
NET1,g2387,6
LGALS9,g2388,6
CXCR2,g2389,6
UBR5,g2390,6
TACC1,g2391,6
MECOM,g2392,6
ACLY,g2393,6
TGM2,g2394,6
ALDH5A1,g2395,6
IER5,g2396,6
SDHD,g2397,6
RAB13,g2398,6
MSMO1,g2399,6
TF,g2400,6
IMPDH1,g2401,6
NPEPL1,g2402,6
SIVA1,g2403,6
TNFRSF12A,g2404,6
CD22,g2405,6
PMEPA1,g2406,6
ADRB1,g2407,6
FOSL2,g2408,6
KIDINS220,g2409,6
ERGIC3,g2410,6
ABCC2,g2411,6
FNDC3B,g2412,6
GABARAPL1,g2413,6
BAG3,g2414,6
DTNB,g2415,6
NFKB2,g2416,6
ITGB4,g2417,6
FAM83F,g2418,6
PTGR1,g2419,6
DENND2D,g2420,6
TP53I11,g2421,6
RAD52,g2422,6
NPTX1,g2423,6
EFNA3,g2424,6
P4HB,g2425,6
MNT,g2426,6
AIFM3,g2427,6
CASP8AP2,g2428,6
VMP1,g2429,6
DIMT1,g2430,6
PTBP3,g2431,6
INPP5A,g2432,6
EHD2,g2433,6
SH3BGRL,g2434,6
PTPN2,g2435,6
KCMF1,g2436,6
Fgfrl1,g2437,6
THSD7A,g2438,6
SF3B2,g2439,6
ARHGEF25,g2440,6
PODN,g2441,6
ARHGAP32,g2442,6
TJAP1,g2443,6
MUC13,g2444,6
JPT1,g2445,6
KLHL11,g2446,6
IRAK4,g2447,6
YY1AP1,g2448,6
PEA15,g2449,6
RFXAP,g2450,6
SOX11,g2451,6
ADCY1,g2452,6
SGK3,g2453,6
ATAT1,g2454,6
FANCG,g2455,6
MYH1,g2456,6
MYH4,g2457,6
HMGN2,g2458,6
KLF3,g2459,6
MT2A,g2460,6
NEK6,g2461,6
TOP1,g2462,6
HOXB4,g2463,6
HMGB2,g2464,6
LRP5,g2465,6
TMEM64,g2466,6
HNF1B,g2467,6
TERF2,g2468,6
GLS,g2469,6
PLAU,g2470,6
PRKACB,g2471,6
TUSC7,g2472,6
CA2,g2473,6
RRAS2,g2474,6
G3BP2,g2475,6
VCAN,g2476,6
GPC4,g2477,6
IL23R,g2478,6
NRG1,g2479,6
